,ID,DIRECTOR_ID
6225,AtR10,AtR
6226,BoS50,BoS
6227,BoS61,BoS
6228,BoS62,BoS
6229,BoS70,BoS
6230,BoS75,BoS
6231,BoS80,BoS
6232,ClC1,ClC
6233,ClC2,ClC
6234,ClC10,ClC
6235,ClC11,ClC
6236,ClC19,ClC
6237,ClC20,ClC
6238,ClC21,ClC
6239,ClC22,ClC
6240,ClC24,ClC
6241,ClC31,ClC
6242,ClC35,ClC
6243,ClC38,ClC
6244,ClC45,ClC
6245,ClC49,ClC
6246,ClC50,ClC
6247,ClC57,ClC
6248,ClC58,ClC
6249,DLR3,DLR
6250,DLR4,DLR
6251,DLR5,DLR
6252,DLR8,DLR
6253,DLR10,DLR
6254,DLR15,DLR
6255,DVs1,DVs
6256,DvS3,DvS
6257,DvS10,DvS
6258,FT1,FT
6259,FT2,FT
6260,FT3,FT
6261,FT4,FT
6262,FT6,FT
6263,FT7,FT
6264,FT8,FT
6265,FT9,FT
6266,FT10,FT
6267,,
6268,FT11,FT
6269,FT12,FT
6270,FT13,FT
6271,FT14,FT
6272,FT15,FT
6273,FT16,FT
6274,FT18,FT
6275,FT20,FT
6276,FT21,FT
6277,FT22,FT
6278,FT24,FT
6279,FT28,FT
6280,FT30,FT
6281,GDu10,GDu
6282,IGi10,IGi
6283,IGi20,IGi
6284,IGi25,IGi
6285,IGi30,IGi
6286,IrE1,IrE
6287,IrK2,IrK
6288,IrK7,IrK
6289,IrK10,IrK
6290,IrK14,IrK
6291,IrK15,IrK
6292,IrK25,IrK
6293,IrK27,IrK
6294,IrL10,IrL
6295,IvY10,IvY
6296,IvY20,IvY
6297,JCa4,JCa
6298,JCa7,JCa
6299,JCa9,JCa
6300,JCv2,JCv
6301,JCv4,JCv
6302,JCv6,JCv
6303,JCv10,JCv
6304,JCv12,JCv
6305,JCv16,JCv
6306,JFe10,JFe
6307,JFe20,JFe
6308,KRz4,KRz
6309,KRz14,KRz
6310,KRz16,KRz
6311,KRz25,KRz
6312,KRz32,KRz
6313,KRz36,KRz
6314,KRz40,KRz
6315,KRz50,KRz
6316,LFo10,LFo
6317,MBc10,MBc
6318,MCm1,MCm
6319,MdC10,MdC
6320,MdC16,MdC
6321,MPi1,MPi
6322,MPi10,MPi
6323,MPi11,MPi
6324,MPi13,MPi
6325,MPi23,MPi
6326,MPi40,MPi
6327,MPi20,MPi
6328,MPi45,MPi
6329,MPi50,MPi
6330,NLl93,NLl
6331,NLl94,NLl
6332,NLl95,NLl
6333,NLl96,NLl
6334,NLl97,NLl
6335,NLl98,NLl
6336,NLl99,NLl
6337,NLl100,NLl
6338,NLl101,NLl
6339,NLl102,NLl
6340,NLl103,NLl
6341,NLl104,NLl
6342,NLl105,NLl
6343,NLl106,NLl
6344,NLl107,NLl
6345,NLl108,NLl
6346,NLl109,NLl
6347,NLl110,NLl
6348,NLl111,NLl
6349,NLl112,NLl
6350,NLl113,NLl
6351,NLl114,NLl
6352,NLl115,NLl
6353,RCu10,RCu
6354,RCu12,RCu
6355,SHa6,SHa
6356,SHa7,SHa
6357,SHa10,SHa
6358,SHo2,SHo
6359,SHo3,SHo
6360,SHo4,SHo
6361,SHo6,SHo
6362,WWh50,WWh
6363,WWh80,WWh
6364,YCh10,YCh
6365,YCh15,YCh
6366,Ych20,Ych
6367,Ych21,Ych
6368,Ych22,Ych
6369,Ych25,Ych
6370,AnT4,AnT
6371,AnT5,AnT
6372,AnT6,AnT
6373,AnT16,AnT
6374,ChH3,ChH
6375,ChH10,ChH
6376,DiD10,DiD
6377,DoS5,DoS
6378,DoS8,DoS
6379,DoS9,DoS
6380,DoS11,DoS
6381,DoS12,DoS
6382,DoS16,DoS
6383,DPt1,DPt
6384,DPt2,DPt
6385,DPt3,DPt
6386,DPt6,DPt
6387,DPt16,DPt
6388,DPt17,DPt
6389,DPt19,DPt
6390,DPt21,DPt
6391,DPt23,DPt
6392,DPt30,DPt
6393,DPt33,DPt
6394,DPt35,DPt
6395,DPt36,DPt
6396,DPt37,DPt
6397,DPt39,DPt
6398,ERr5,ERr
6399,ERr10,ERr
6400,ERr12,ERr
6401,ERr17,ERr
6402,ERr20,ERr
6403,ERr22,ERr
6404,ERr25,ERr
6405,ERr30,ERr
6406,ERr33,ERr
6407,ERr37,ERr
6408,ERr40,ERr
6409,ERr43,ERr
6410,ERr45,ERr
6411,ERr47,ERr
6412,ERr50,ERr
6413,ERr52,ERr
6414,ERr55,ERr
6415,INw30,INw
6416,INw31,INw
6417,INw32,INw
6418,INw33,INw
6419,INw50,INw
6420,INw60,INw
6421,JLG1,JLG
6422,JLG4,JLG
6423,JLG8,JLG
6424,JLG9,JLG
6425,JLG10,JLG
6426,JLG11,JLG
6427,JLG14,JLG
6428,JLG15,JLG
6429,JLG16,JLG
6430,JLG21,JLG
6431,JLG22,JLG
6432,JLG24,JLG
6433,JLG25,JLG
6434,JLG30,JLG
6435,JLG33,JLG
6436,JLG40,JLG
6437,JLG50,JLG
6438,JLG52,JLG
6439,JLG55,JLG
6440,JLG57,JLG
6441,JLG61,JLG
6442,JLG63,JLG
6443,JLG65,JLG
6444,LeH10,LeH
6445,Leh20,Leh
6446,Leh21,Leh
6447,MeF10,MeF
6448,PlA100,PlA
6449,PlA101,PlA
6450,PlA120,PlA
6451,PWe2,PWe
6452,PWe4,PWe
6453,PWe6,PWe
6454,PWe10,PWe
6455,PWe15,PWe
6456,RAs10,RAs
6457,RAs20,RAs
6458,RuM30,RuM
6459,RuM37,RuM
6460,RuM40,RuM
6461,SB1,SB
6462,SB2,SB
6463,SRo1,SRo
6464,SRo2,SRo
6465,SRo3,SRo
6466,SRo4,SRo
6467,SRo5,SRo
6468,SRo20,SRo
6469,SRo32,SRo
6470,SRo35,SRo
6471,SRo37,SRo
6472,SRo39,SRo
6473,SRo40,SRo
6474,TRs1,TRs
6475,TRs3,TRs
6476,TRs4,TRs
6477,TRs8,TRs
6478,TRs12,TRs
6479,TRs15,TRs
6480,TRs16,TRs
6481,TRs17,TRs
6482,TRs18,TRs
6483,TRs19,TRs
6484,TRs20,TRs
6485,TRs21,TRs
6486,TRs22,TRs
6487,TRs23,TRs
6488,TRs25,TRs
6489,TRs28,TRs
6490,TRs32,TRs
6491,VJD1,VJD
6492,VJD2,VJD
6493,xDe10,xDe
6494,ACj110,ACj
6495,ACj111,ACj
6496,ACj112,ACj
6497,ACj113,ACj
6498,ACj114,ACj
6499,ACj115,ACj
6500,ACj116,ACj
6501,ACj117,ACj
6502,ACj118,ACj
6503,ACj119,ACj
6504,ACj120,ACj
6505,ACj121,ACj
6506,ACj122,ACj
6507,ACj123,ACj
6508,ACj124,ACj
6509,ACj125,ACj
6510,ACj126,ACj
6511,ACj127,ACj
6512,ACj128,ACj
6513,AlZ4,AlZ
6514,AlZ5,AlZ
6515,AlZ25,AlZ
6516,BiK10,BiK
6517,ClL1,ClL
6518,ClL2,ClL
6519,ClL3,ClL
6520,ClL4,ClL
6521,ClL5,ClL
6522,ClL6,ClL
6523,ClL7,ClL
6524,ClL8,ClL
6525,ClL9,ClL
6526,ClL10,ClL
6527,ClL11,ClL
6528,ClL12,ClL
6529,ClL13,ClL
6530,ClL14,ClL
6531,ClL15,ClL
6532,ClL16,ClL
6533,ClL17,ClL
6534,ClL18,ClL
6535,ClL19,ClL
6536,ClL20,ClL
6537,ClL21,ClL
6538,ClL22,ClL
6539,ClL23,ClL
6540,ClL25,ClL
6541,ClS10,ClS
6542,ClS16,ClS
6543,ClS22,ClS
6544,ClS25,ClS
6545,ClS28,ClS
6546,ClS31,ClS
6547,ClS33,ClS
6548,ClS36,ClS
6549,ClS40,ClS
6550,ClS45,ClS
6551,DuC10,DuC
6552,DPo1,DPo
6553,DPo2,DPo
6554,DPo3,DPo
6555,DPo4,DPo
6556,DPo5,DPo
6557,DPo6,DPo
6558,DPo7,DPo
6559,DPo15,DPo
6560,DSm10,DSm
6561,ECo20,ECo
6562,FCo10,FCo
6563,FCo20,FCo
6564,GeR1,GeR
6565,GiP10,GiP
6566,GiP20,GiP
6567,GOu10,GOu
6568,GOu20,GOu
6569,GOu30,GOu
6570,GOu35,GOu
6571,GPl10,GPl
6572,GSj1,GSj
6573,GSj2,GSj
6574,HAG1,HAG
6575,IMx10,IMx
6576,IS1,IS
6577,IS2,IS
6578,IS3,IS
6579,IS4,IS
6580,IS5,IS
6581,IS6,IS
6582,IS7,IS
6583,IS8,IS
6584,IS9,IS
6585,IS10,IS
6586,IS11,IS
6587,IS16,IS
6588,IS20,IS
6589,IS25,IS
6590,IS29,IS
6591,IS32,IS
6592,JL5,JL
6593,JL10,JL
6594,JL13,JL
6595,JL15,JL
6596,JqD1,JqD
6597,JqD2,JqD
6598,JqD3,JqD
6599,JqD4,JqD
6600,JqD5,JqD
6601,JqD6,JqD
6602,JqD7,JqD
6603,JqD8,JqD
6604,JqD12,JqD
6605,JqD15,JqD
6606,JqD17,JqD
6607,JqD20,JqD
6608,JqD22,JqD
6609,JqD28,JqD
6610,JSq10,JSq
6611,JWa1,JWa
6612,JWa2,JWa
6613,LRg10,LRg
6614,LSt10,LSt
6615,MaB1,MaB
6616,MaB10,MaB
6617,MaB12,MaB
6618,MaB15,MaB
6619,MaB21,MaB
6620,MaB23,MaB
6621,MaB28,MaB
6622,MaB30,MaB
6623,MBo10,MBo
6624,MeW10,MeW
6625,MeW30,MeW
6626,NOs2,NOs
6627,NOs3,NOs
6628,NOs4,NOs
6629,NOs12,NOs
6630,NOs20,NOs
6631,NOs30,NOs
6632,NOs35,NOs
6633,RiD1,RiD
6634,RhL10,RhL
6635,RhL13,RhL
6636,RhL15,RhL
6637,RhL20,RhL
6638,RMD10,RMD
6639,RMr1,RMr
6640,RRu3,RRu
6641,RRu5,RRu
6642,RRu7,RRu
6643,RRu10,RRu
6644,RRu15,RRu
6645,RRu20,RRu
6646,RtP10,RtP
6647,SiA10,SiA
6648,StB2,StB
6649,StB3,StB
6650,StB4,StB
6651,StB5,StB
6652,AKj10,AKj
6653,AKj11,AKj
6654,AKj12,AKj
6655,AKj13,AKj
6656,AKj14,AKj
6657,AKj15,AKj
6658,AKj16,AKj
6659,AKj17,AKj
6660,AKj18,AKj
6661,AKj19,AKj
6662,AKj20,AKj
6663,AKj21,AKj
6664,AxS10,AxS
6665,BFo1,BFo
6666,BFo2,BFo
6667,BFo3,BFo
6668,BFo4,BFo
6669,BFo6,BFo
6670,BFo12,BFo
6671,BFo13,BFo
6672,BFo14,BFo
6673,CBl20,CBl
6674,CBl25,CBl
6675,CBl26,CBl
6676,CBl30,CBl
6677,CBl32,CBl
6678,CBl35,CBl
6679,CBl40,CBl
6680,CBl60,CBl
6681,CBl67,CBl
6682,CBl69,CBl
6683,CBl70,CBl
6684,CBl73,CBl
6685,CBl80,CBl
6686,ElP10,ElP
6687,ElP30,ElP
6688,EOB1,EOB
6689,FrF15,FrF
6690,FrF22,FrF
6691,FrF26,FrF
6692,FrF28,FrF
6693,FrF30,FrF
6694,FrF35,FrF
6695,FrF40,FrF
6696,FrF45,FrF
6697,GeW3,GeW
6698,GeW5,GeW
6699,GnN10,GnN
6700,GnN14,GnN
6701,GnN15,GnN
6702,GoH10,GoH
6703,GoH50,GoH
6704,GoH51,GoH
6705,GoH52,GoH
6706,GoH53,GoH
6707,GoH54,GoH
6708,GxR03,GxR
6709,GxR05,GxR
6710,GxR06,GxR
6711,GxR07,GxR
6712,GxR10,GxR
6713,GxR15,GxR
6714,GxR20,GxR
6717,HiT10,HiT
6718,HiT15,HiT
6719,HiT17,HiT
6720,HiT18,HiT
6721,HiT20,HiT
6722,HiT25,HiT
6723,HiT30,HiT
6724,HiT35,HiT
6725,HrC10,HrC
6726,HrR10,HrR
6727,HrR12,HrR
6728,ICs1,ICs
6729,ICs2,ICs
6730,ICs3,ICs
6731,ICs4,ICs
6732,ICs5,ICs
6733,ICs6,ICs
6734,ICs7,ICs
6735,ICs8,ICs
6736,ICs9,ICs
6737,ICs10,ICs
6738,ICs11,ICs
6739,ICs12,ICs
6740,JGf10,JGf
6741,JoQ10,JoQ
6742,JRo10,JRo
6743,MBd10,MBd
6744,NKp1,NKp
6745,NKp5,NKp
6746,NKp10,NKp
6747,NKp12,NKp
6748,NKp22,NKp
6749,NKp30,NKp
6750,NKp40,NKp
6751,PaP2,PaP
6752,PaP10,PaP
6753,PaP15,PaP
6754,PaP19,PaP
6755,PaP20,PaP
6756,PaP25,PaP
6757,PaP26,PaP
6758,PaP28,PaP
6759,PaP32,PaP
6760,PaP35,PaP
6761,PdB3,PdB
6762,PdB10,PdB
6763,PEt10,PEt
6764,PMo1,PMo
6765,PMo3,PMo
6766,PMo5,PMo
6767,PMo12,PMo
6768,PMo13,PMo
6769,PMo15,PMo
6770,PMo17,PMo
6771,PMo19,PMo
6772,PMo20,PMo
6773,PMo22,PMo
6774,PMo24,PMo
6775,PMo27,PMo
6776,PMo30,PMo
6777,PlT1,PlT
6778,PlT8,PlT
6779,PlT10,PlT
6780,PlT20,PlT
6781,PlT40,PlT
6782,PlT50,PlT
6783,PlT60,PlT
6784,RDL3,RDL
6785,RDL4,RDL
6786,RDL5,RDL
6787,RDL6,RDL
6788,RDL7,RDL
6789,RDL8,RDL
6790,RDL10,RDL
6791,RDL11,RDL
6792,RDL12,RDL
6793,RDL13,RDL
6794,RDL15,RDL
6795,RDL17,RDL
6796,RDL18,RDL
6797,RDL19,RDL
6798,RDL20,RDL
6799,RDL24,RDL
6800,RMe5,RMe
6801,RMe12,RMe
6802,RoP1,RoP
6803,RoP2,RoP
6804,RoP3,RoP
6805,RoP4,RoP
6806,RoP5,RoP
6807,RoP6,RoP
6808,RoP7,RoP
6809,RoP8,RoP
6810,RoP9,RoP
6811,RoP10,RoP
6812,RoP15,RoP
6813,RoP20,RoP
6814,RoP22,RoP
6815,SaP2,SaP
6816,SaP4,SaP
6817,SaP6,SaP
6818,SaP10,SaP
6819,SaP11,SaP
6820,SaP13,SaP
6821,SaP15,SaP
6822,SaP19,SaP
6823,SaP20,SaP
6824,SaP25,SaP
6825,SaP30,SaP
6826,SCl5,SCl
6827,SCl10,SCl
6828,SeL1,SeL
6829,SeL20,SeL
6830,SeL26,SeL
6831,SeL28,SeL
6832,SeL30,SeL
6833,SeL35,SeL
6834,SeL45,SeL
6835,SeL55,SeL
6836,SlV10,SlV
6837,ViM10,ViM
6838,WRe10,WRe
6839,WRe20,WRe
6840,WRe25,WRe
6841,WRe35,WRe
6842,WRe38,WRe
6843,WRe40,WRe
6844,AMg7,AMg
6845,AMg10,AMg
6846,ARG1,ARG
6847,ARG2,ARG
6848,Ava3,Ava
6849,AVa10,AVa
6850,AVa12,AVa
6851,AVa17,AVa
6852,AVo10,AVo
6853,BB2,BB
6854,BB5,BB
6855,BB6,BB
6856,BB7,BB
6857,BB8,BB
6858,BB9,BB
6859,BB10,BB
6860,BB11,BB
6861,BB15,BB
6862,BB17,BB
6863,BtB3,BtB
6864,BtB5,BtB
6865,BtB7,BtB
6866,BtB13,BtB
6867,BtB15,BtB
6868,BtB19,BtB
6869,BtB25,BtB
6870,BtB29,BtB
6871,BtB32,BtB
6872,BGi10,BGi
6873,BGi11,BGi
6874,BGi13,BGi
6875,BGi14,BGi
6876,BGi15,BGi
6877,BGi16,BGi
6878,BGi17,BGi
6879,BGi18,BGi
6880,BGi19,BGi
6881,BGi20,BGi
6882,BGi21,BGi
6883,CJ2,CJ
6884,CJ3,CJ
6885,CJ4,CJ
6886,CJ6,CJ
6887,CJ8,CJ
6888,CJ9,CJ
6889,CJ10,CJ
6890,ElS2,ElS
6891,ElS4,ElS
6892,ElS10,ElS
6893,FPy1,FPy
6894,Fpy7,Fpy
6895,FPy8,FPy
6896,FPy10,FPy
6897,FPy20,FPy
6898,FPy22,FPy
6899,FPy30,FPy
6900,GgE10,GgE
6901,GlR10,GlR
6902,GlR15,GlR
6903,GlR20,GlR
6904,GlR25,GlR
6905,GRH1,GRH
6906,GRH2,GRH
6907,GRH3,GRH
6908,GRH4,GRH
6909,GRH5,GRH
6910,GRH6,GRH
6911,GRH7,GRH
6912,GRH8,GRH
6913,GRH9,GRH
6914,GRH10,GRH
6915,GRH11,GRH
6916,GRH12,GRH
6917,GRH20,GRH
6918,ILb10,ILb
6919,ILb12,ILb
6920,HHe1,HHe
6921,JsL10,JsL
6922,JPd10,JPd
6923,JPd20,JPd
6924,JPd26,JPd
6925,LFr10,LFr
6926,LHM1,LHM
6927,LHM3,LHM
6928,LHM10,LHM
6929,PY1,PY
6930,PY3,PY
6931,PY4,PY
6932,PY6,PY
6933,PY7,PY
6934,PY10,PY
6935,PY11,PY
6936,PY13,PY
6937,PY15,PY
6938,PY19,PY
6939,PY20,PY
6940,PY25,PY
6941,PY32,PY
6942,PY34,PY
6943,PY37,PY
6944,RD1,RD
6945,RD4,RD
6946,RD5,RD
6947,RD7,RD
6948,RD8,RD
6949,RD9,RD
6950,RD15,RD
6951,RD18,RD
6952,RD19,RD
6953,RD20,RD
6954,RD25,RD
6955,RD30,RD
6956,RD35,RD
6957,RD37,RD
6958,RD41,RD
6959,RD43,RD
6960,RoT5,RoT
6961,RoT10,RoT
6962,RoT15,RoT
6963,RoT20,RoT
6964,RNe1,RNe
6965,RNe2,RNe
6966,RNe10,RNe
6967,RNe15,RNe
6968,RNe23,RNe
6969,SP5,SP
6970,SP6,SP
6971,SP25,SP
6972,SP31,SP
6973,SP33,SP
6974,SP35,SP
6975,SP40,SP
6976,SP45,SP
6977,SP46,SP
6978,SP47,SP
6979,SP49,SP
6980,SP55,SP
6981,SP57,SP
6982,SP61,SP
6983,SP65,SP
6984,SP67,SP
6985,SP68,SP
6986,SP70,SP
6987,SP75,SP
6988,AMk10,AMk
6989,ASe10,ASe
6990,AWa1,AWa
6991,AWa10,AWa
6992,AWa12,AWa
6993,AWa13,AWa
6994,BdY1,BdY
6995,BdY3,BdY
6996,BdY4,BdY
6997,BdY5,BdY
6998,BdY6,BdY
6999,BoW1,BoW
7000,BoW4,BoW
7001,BoW6,BoW
7002,BoW20,BoW
7003,BuT10,BuT
7004,Cdi10,Cdi
7005,CuH2,CuH
7006,CuH10,CuH
7007,CuH14,CuH
7008,CuH20,CuH
7009,DCh10,DCh
7010,DCh15,DCh
7011,DCh25,DCh
7012,FFC1,FFC
7013,FFC2,FFC
7014,FFC3,FFC
7015,FFC4,FFC
7016,FFC5,FFC
7017,FFC6,FFC
7018,FFC7,FFC
7019,FFC8,FFC
7020,FFC9,FFC
7021,FFC10,FFC
7022,FFC11,FFC
7023,FFC12,FFC
7024,FFC15,FFC
7025,FFC20,FFC
7026,FFC24,FFC
7027,FFC26,FFC
7028,FFC29,FFC
7029,FJS2,FJS
7030,FJS3,FJS
7031,FJS5,FJS
7032,FJS10,FJS
7033,FJS13,FJS
7034,FJS14,FJS
7035,FJS16,FJS
7036,FJS18,FJS
7037,FJS22,FJS
7038,FJS29,FJS
7039,FJS35,FJS
7040,GLt2,GLt
7041,GLt10,GLt
7042,GLt20,GLt
7043,HvH10,HvH
7044,HvH11,HvH
7045,HvH12,HvH
7046,HvH13,HvH
7047,HvH14,HvH
7048,ILa10,ILa
7049,ILa15,ILa
7050,ILa31,ILa
7051,ILa32,ILa
7052,ILa33,ILa
7053,ILa34,ILa
7054,ILa38,ILa
7055,ILa40,ILa
7056,ILa50,ILa
7057,ILa55,ILa
7058,ILa62,ILa
7059,JaS10,JaS
7060,JaS11,JaS
7061,JaS12,JaS
7062,JaS13,JaS
7064,JaS20,JaS
7065,JaS38,JaS
7066,JaS40,JaS
7067,JaS42,JaS
7068,Jas44,Jas
7069,JaS46,JaS
7070,JaS48,JaS
7071,JaS56,JaS
7072,JaS65,JaS
7073,JGi10,JGi
7074,JLw10,JLw
7075,JSn10,JSn
7076,KgD10,KgD
7077,LiW1,LiW
7078,LiW6,LiW
7079,LiW7,LiW
7080,LiW8,LiW
7081,LiW9,LiW
7082,LiW10,LiW
7083,LiW14,LiW
7084,LiW20,LiW
7085,LiW25,LiW
7086,LiW30,LiW
7087,MOs2,MOs
7088,NJ1,NJ
7089,NJ5,NJ
7090,NJ6,NJ
7091,NJ7,NJ
7092,NJ8,NJ
7093,NJ11,NJ
7094,NJ12,NJ
7095,NJ13,NJ
7096,NJ14,NJ
7097,NJ15,NJ
7098,NJ16,NJ
7099,NJ20,NJ
7100,NJ25,NJ
7101,NJ30,NJ
7102,NJ34,NJ
7103,NMa10,NMa
7104,PdR10,PdR
7105,PK3,PK
7106,PK5,PK
7107,PK6,PK
7108,PK7,PK
7109,PK15,PK
7110,PK20,PK
7111,PK22,PK
7112,RHd2,RHd
7113,RtD10,RtD
7114,RtD11,RtD
7115,RtD12,RtD
7116,RtD13,RtD
7117,RyS10,RyS
7118,RyS20,RyS
7119,SPv10,SPv
7120,SSe10,SSe
7121,WHu1,WHu
7122,WHu7,WHu
7123,WHu10,WHu
7124,WHu14,WHu
7125,WHu17,WHu
7126,WHu27,WHu
7127,Whu29,Whu
7128,AaB10,AaB
7129,AII1,AII
7130,AII3,AII
7131,BeW10,BeW
7132,BeW12,BeW
7133,CB3,CB
7134,CB14,CB
7135,CB15,CB
7136,CB18,CB
7137,HaM10,HaM
7138,HaM11,HaM
7139,HGL6,HGL
7140,HGL10,HGL
7141,IDk3,IDk
7142,IDk4,IDk
7143,IDk6,IDk
7144,IDk10,IDk
7145,IDk30,IDk
7146,IDk32,IDk
7147,IvP10,IvP
7148,IvP15,IvP
7149,IvP20,IvP
7150,IvP24,IvP
7151,IvP27,IvP
7152,IvP40,IvP
7153,JEu15,JEu
7154,JEu20,JEu
7155,JGs6,JGs
7156,JGs20,JGs
7157,JGs30,JGs
7158,JGs31,JGs
7159,JGs40,JGs
7160,KRu2,KRu
7161,KRu3,KRu
7162,KRu4,KRu
7163,KRu6,KRu
7164,KRu7,KRu
7165,KRu8,KRu
7166,KRu9,KRu
7167,KRu10,KRu
7168,KRu12,KRu
7169,KRu16,KRu
7170,KRu20,KRu
7171,KRu22,KRu
7172,KRu23,KRu
7173,KRu25,KRu
7175,KRu28,KRu
7176,KRu30,KRu
7177,KRu32,KRu
7178,KRu37,KRu
7179,LeP10,LeP
7180,LFa10,LFa
7181,LHz15,LHz
7182,LHz18,LHz
7183,LHz20,LHz
7184,LHz30,LHz
7185,LwT10,LwT
7186,LwT20,LwT
7187,LwT25,LwT
7188,LwT30,LwT
7189,LwT33,LwT
7190,LwT39,LwT
7191,LwT43,LwT
7192,LwT50,LwT
7193,MAp7,MAp
7194,MAp14,MAp
7195,MAp21,MAp
7196,MAp24,MAp
7197,MAp25,MAp
7198,MAp27,MAp
7199,MAp29,MAp
7200,MAp34,MAp
7201,MAp39,MAp
7202,MAp41,MAp
7203,MAp42,MAp
7204,MAp43,MAp
7206,MAp45,MAp
7207,MAp47,MAp
7208,MAp50,MAp
7209,MF2,MF
7210,MF3,MF
7211,MF4,MF
7212,MF5,MF
7213,MF6,MF
7214,MF7,MF
7215,MF8,MF
7216,MF9,MF
7217,MF15,MF
7218,MZ1,MZ
7219,MZ15,MZ
7220,PTw1,PTw
7221,PTw9,PTw
7222,RHn10,RHn
7223,RuT30,RuT
7224,RuT36,RuT
7225,TyN10,TyN
7226,UbR10,UbR
7227,TGA2,TGA
7228,TGA4,TGA
7229,TGA6,TGA
7230,TGA8,TGA
7231,TGA10,TGA
7232,TGA20,TGA
7233,TGA22,TGA
7234,WFr10,WFr
7235,WFr11,WFr
7236,WFr12,WFr
7237,WFr13,WFr
7238,WFr14,WFr
7239,WFr33,WFr
7240,WFr35,WFr
7241,WFr36,WFr
7242,WFr38,WFr
7243,WFr39,WFr
7244,WFr42,WFr
7245,WFr45,WFr
7246,WFr60,WFr
7247,WFr70,WFr
7248,WFr75,WFr
7249,Z6410,Z
7250,Z6420,Z
7251,AHb20,AHb
7252,AlM10,AlM
7253,AMD3,AMD
7254,AMD10,AMD
7255,AMD13,AMD
7256,AMD16,AMD
7257,CCG1,CCG
7258,CCG2,CCG
7259,CCG3,CCG
7260,CCG4,CCG
7261,CCG5,CCG
7262,CCG6,CCG
7263,CCG7,CCG
7264,CCG8,CCG
7265,CCG10,CCG
7266,CCG15,CCG
7267,CCG24,CCG
7268,EtS1,EtS
7269,EtS2,EtS
7270,EtS3,EtS
7271,EtS4,EtS
7272,EtS5,EtS
7273,EtS6,EtS
7274,EtS7,EtS
7275,FrC1,FrC
7276,FrP2,FrP
7277,FrP10,FrP
7278,FrP14,FrP
7279,FrP25,FrP
7280,HCo10,HCo
7281,IBo2,IBo
7282,IBo3,IBo
7283,IBo4,IBo
7284,IBo5,IBo
7285,IBo7,IBo
7286,IBo10,IBo
7287,IBo20,IBo
7288,IBo27,IBo
7289,IBo30,IBo
7290,IBo35,IBo
7291,IKo1,IKo
7292,IKo5,IKo
7293,JBH10,JBH
7294,JBH20,JBH
7295,JBH30,JBH
7296,JBw10,JBw
7297,JkH10,JkH
7298,JkH20,JkH
7299,JTl4,JTl
7300,JTl6,JTl
7301,JTl7,JTl
7302,JTl8,JTl
7303,JTl9,JTl
7304,KLo10,KLo
7305,KLo13,KLo
7306,KLo15,KLo
7307,KLo17,KLo
7308,KLo30,KLo
7309,KLo40,KLo
7310,KLo43,KLo
7311,KLo46,KLo
7312,KLo48,KLo
7313,KLo51,KLo
7314,KLo55,KLo
7315,KLo56,KLo
7316,LiS10,LiS
7317,MBe1,MBe
7318,MBe2,MBe
7319,MBe4,MBe
7320,MBe5,MBe
7321,MBe8,MBe
7322,MBe10,MBe
7323,MBe18,MBe
7324,Mbe22,Mbe
7325,MRv2,MRv
7326,MRv4,MRv
7327,MRv6,MRv
7328,NoT3,NoT
7329,NoT5,NoT
7330,NoT10,NoT
7331,NoT12,NoT
7332,NoT15,NoT
7333,RKp10,RKp
7334,SiM10,SiM
7335,SkT1,SkT
7336,SSa10,SSa
7337,StA10,StA
7338,VGg10,VGg
7339,WaL10,WaL
7340,WCo10,WCo
7341,WTN10,WTN
7342,WTN12,WTN
7343,xDr10,xDr
7344,Z6510,Z
7345,AxD10,AxD
7346,BBw10,BBw
7347,BBw20,BBw
7348,DoH10,DoH
7349,DrH10,DrH
7350,EBy10,EBy
7351,EBy20,EBy
7352,EBy22,EBy
7353,FBe10,FBe
7354,FZe1,FZe
7355,FZe2,FZe
7356,FZe3,FZe
7357,FZe5,FZe
7358,FZe6,FZe
7359,FZe7,FZe
7360,FZe10,FZe
7361,FZe15,FZe
7362,FZe21,FZe
7363,FZe23,FZe
7364,GAd5,GAd
7365,GAd10,GAd
7366,GiG10,GiG
7367,HbD10,HbD
7368,HyA2,HyA
7369,HyA3,HyA
7370,HyA10,HyA
7371,HyA30,HyA
7372,JAT3,JAT
7373,JeH10,JeH
7374,JeH30,JeH
7375,JM1,JM
7376,JNe5,JNe
7377,JNe6,JNe
7378,JNe10,JNe
7379,JNe20,JNe
7380,JNe25,JNe
7381,JSg5,JSg
7382,JSg6,JSg
7383,JSg10,JSg
7384,JSg12,JSg
7385,JSg18,JSg
7386,JSg20,JSg
7387,JSg22,JSg
7388,JSg35,JSg
7389,JSk5,JSk
7390,JSk7,JSk
7391,JSk8,JSk
7392,JSk12,JSk
7393,JSk15,JSk
7394,JSk17,JSk
7395,JSk20,JSk
7396,JSk25,JSk
7397,JuF4,JuF
7398,JuF6,JuF
7399,JuF10,JuF
7400,JuF18,JuF
7401,JuF20,JuF
7402,LBn10,LBn
7403,LBn30,LBn
7404,MlC10,MlC
7405,MlC15,MlC
7406,MeG4,MeG
7407,MeG10,MeG
7408,MeG12,MeG
7409,MeG15,MeG
7410,MeG20,MeG
7411,MeG30,MeG
7412,MeG40,MeG
7413,MN1,MN
7414,MN2,MN
7415,MN3,MN
7416,MN4,MN
7417,MN5,MN
7418,MN6,MN
